"","tissue","which.one","scorecutoff","module","gene","pvalue"
"3780","cogdxad","rosmap","1","purple","SPRED1","0.00356"
"3781","cogdxad","rosmap","1","purple","TP53BP1","0.02373"
"3782","cogdxad","rosmap","1","purple","C16orf46","1e-06"
"3783","cogdxad","rosmap","1","purple","C16orf46","1e-06"
"3784","cogdxad","rosmap","1","purple","C16orf46","1e-06"
"3785","cogdxad","rosmap","1","purple","GSPT1","0.05046"
"3786","cogdxad","rosmap","1","purple","OSGIN1","0.05109"
"3787","cogdxad","rosmap","1","purple","TIGD7","0.02133"
"3788","cogdxad","rosmap","1","purple","USP10","0.04839"
"3789","cogdxad","rosmap","1","purple","CRK","0.03593"
"3790","cogdxad","rosmap","1","purple","GNA13","0.02704"
"3791","cogdxad","rosmap","1","purple","MED13","0.03109"
"3792","cogdxad","rosmap","1","purple","NUFIP2","0.05076"
"3793","cogdxad","rosmap","1","purple","PCTP","0.02397"
"3794","cogdxad","rosmap","1","purple","PEX12","0.01736"
"3795","cogdxad","rosmap","1","purple","RHOT1","0.0238"
"3796","cogdxad","rosmap","1","purple","SPOP","0.00909"
"3797","cogdxad","rosmap","1","purple","C18orf25","0.01438"
"3798","cogdxad","rosmap","1","purple","KATNAL2","0.03121"
"3799","cogdxad","rosmap","1","purple","MEX3C","0.03897"
"3800","cogdxad","rosmap","1","purple","TSHZ1","0.00138"
"3801","cogdxad","rosmap","1","purple","VAPA","0.01208"
"3802","cogdxad","rosmap","1","purple","ZNF24","0.04994"
"3803","cogdxad","rosmap","1","purple","CEBPG","0.01061"
"3804","cogdxad","rosmap","1","purple","S1PR2","0.05066"
"3805","cogdxad","rosmap","1","purple","SAFB2","0.05039"
"3806","cogdxad","rosmap","1","purple","ZNF221","0.00547"
"3807","cogdxad","rosmap","1","purple","ZNF28","0.01689"
"3808","cogdxad","rosmap","1","purple","ZNF468","0.04231"
"3809","cogdxad","rosmap","1","purple","ZNF614","0.01587"
"3810","cogdxad","rosmap","1","purple","ZNF615","0.01978"
"3811","cogdxad","rosmap","1","purple","ZNF709","0.04256"
"3812","cogdxad","rosmap","1","purple","ZNF808","0.0496"
"3813","cogdxad","rosmap","1","purple","RNF114","0.001764"
"3814","cogdxad","rosmap","1","purple","TAF4","0.05027"
"3815","cogdxad","rosmap","1","purple","GABPA","0.04885"
"3816","cogdxad","rosmap","1","purple","MORC3","0.02486"
"3817","cogdxad","rosmap","1","purple","UBE2G2","0.02732"
"3818","cogdxad","rosmap","1","purple","CCDC117","0.01569"
"3819","cogdxad","rosmap","1","purple","ST13","0.05009"
"3820","cogdxad","rosmap","1","tan","ABL2","0.05043"
"3821","cogdxad","rosmap","1","tan","ARHGEF11","0.02255"
"3822","cogdxad","rosmap","1","tan","B4GALT2","0.04938"
"3823","cogdxad","rosmap","1","tan","CELSR2","0.05067"
"3824","cogdxad","rosmap","1","tan","FBXO44","0.00641"
"3825","cogdxad","rosmap","1","tan","IGSF21","0.01545"
"3826","cogdxad","rosmap","1","tan","KCNC4","0.01737"
"3827","cogdxad","rosmap","1","tan","KIF21B","0.00902"
"3828","cogdxad","rosmap","1","tan","OPRD1","0.000209"
"3829","cogdxad","rosmap","1","tan","PTPRU","0.01667"
"3830","cogdxad","rosmap","1","tan","RERE","0.01288"
"3831","cogdxad","rosmap","1","tan","SH3BP5L","0.00427"
"3832","cogdxad","rosmap","1","tan","SMG5","0.01635"
"3833","cogdxad","rosmap","1","tan","TPRG1L","0.02246"
"3834","cogdxad","rosmap","1","tan","ARHGEF4","0.05011"
"3835","cogdxad","rosmap","1","tan","ATG9A","0.0411"
"3836","cogdxad","rosmap","1","tan","FAM134A","0.04958"
"3837","cogdxad","rosmap","1","tan","HS6ST1","0.01034"
"3838","cogdxad","rosmap","1","tan","KCNK12","0.00635"
"3839","cogdxad","rosmap","1","tan","RPRM","0.0443"
"3840","cogdxad","rosmap","1","tan","BAP1","0.04553"
"3841","cogdxad","rosmap","1","tan","CACNA2D2","1e-06"
"3842","cogdxad","rosmap","1","tan","CACNA2D2","1e-06"
"3843","cogdxad","rosmap","1","tan","CACNA2D2","1e-06"
"3844","cogdxad","rosmap","1","tan","CELSR3","0.000569"
"3845","cogdxad","rosmap","1","tan","PTPN23","0.05092"
"3846","cogdxad","rosmap","1","tan","SLC22A14","0.03815"
"3847","cogdxad","rosmap","1","tan","ABLIM2","0.00128"
"3848","cogdxad","rosmap","1","tan","CTBP1","0.02358"
"3849","cogdxad","rosmap","1","tan","LETM1","0.00773"
"3850","cogdxad","rosmap","1","tan","LRRC66","0.04942"
"3851","cogdxad","rosmap","1","tan","MAEA","0.00739"
"3852","cogdxad","rosmap","1","tan","MXD4","0.05003"
"3853","cogdxad","rosmap","1","tan","PRDM8","0.02193"
"3854","cogdxad","rosmap","1","tan","ADAMTS2","0.00974"
"3855","cogdxad","rosmap","1","tan","CYFIP2","0.0232"
"3856","cogdxad","rosmap","1","tan","MGAT4B","0.04947"
"3857","cogdxad","rosmap","1","tan","RAB24","0.04996"
"3858","cogdxad","rosmap","1","tan","RGS14","0.04951"
"3859","cogdxad","rosmap","1","tan","TBC1D9B","0.02715"
"3860","cogdxad","rosmap","1","tan","UNC5A","0.00481"
"3861","cogdxad","rosmap","1","tan","C6orf106","0.0203"
"3862","cogdxad","rosmap","1","tan","CUL7","0.0398"
"3863","cogdxad","rosmap","1","tan","EPHA7","0.00896"
"3864","cogdxad","rosmap","1","tan","FLOT1","0.00364"
"3865","cogdxad","rosmap","1","tan","GFOD1","0.00865"
"3866","cogdxad","rosmap","1","tan","VARS","0.000107"
"3867","cogdxad","rosmap","1","tan","CDK5","0.03143"
"3868","cogdxad","rosmap","1","tan","FBXL18","0.0089"
"3869","cogdxad","rosmap","1","tan","IMPDH1","0.00107"
"3870","cogdxad","rosmap","1","tan","KCNH2","0.01168"
"3871","cogdxad","rosmap","1","tan","REPIN1","0.03712"
"3872","cogdxad","rosmap","1","tan","RNF216","0.02957"
"3873","cogdxad","rosmap","1","tan","TAF6","0.04915"
"3874","cogdxad","rosmap","1","tan","VPS37D","0.04543"
"3875","cogdxad","rosmap","1","tan","ZNF212","0.03358"
"3876","cogdxad","rosmap","1","tan","ZNF746","7e-05"
"3877","cogdxad","rosmap","1","tan","ZNF775","0.03615"
"3878","cogdxad","rosmap","1","tan","SCRT1","0.04932"
"3879","cogdxad","rosmap","1","tan","DAB2IP","0.00339"
"3880","cogdxad","rosmap","1","tan","FAM73B","0.02539"
"3881","cogdxad","rosmap","1","tan","FAM78A","0.04585"
"3882","cogdxad","rosmap","1","tan","KCNT1","0.05001"
"3883","cogdxad","rosmap","1","tan","MAPKAP1","0.05055"
"3884","cogdxad","rosmap","1","tan","PPAPDC3","0.02184"
"3885","cogdxad","rosmap","1","tan","RXRA","0.00937"
"3886","cogdxad","rosmap","1","tan","WNK2","0.02599"
"3887","cogdxad","rosmap","1","tan","ZER1","0.04939"
"3888","cogdxad","rosmap","1","tan","ADRA2A","0.01776"
"3889","cogdxad","rosmap","1","tan","AVPI1","0.01685"
"3890","cogdxad","rosmap","1","tan","ARHGEF17","0.00051"
"3891","cogdxad","rosmap","1","tan","B3GAT1","0.02259"
"3892","cogdxad","rosmap","1","tan","KCNJ11","0.02157"
"3893","cogdxad","rosmap","1","tan","SLC35C1","0.03347"
"3894","cogdxad","rosmap","1","tan","C12orf52","0.01176"
"3895","cogdxad","rosmap","1","tan","SERP2","0.0495"
"3896","cogdxad","rosmap","1","tan","BCL11B","0.01164"
"3897","cogdxad","rosmap","1","tan","BTBD6","0.04957"
"3898","cogdxad","rosmap","1","tan","CDCA4","0.05078"
"3899","cogdxad","rosmap","1","tan","CHGA","0.04733"
"3900","cogdxad","rosmap","1","tan","ITPK1","0.04798"
"3901","cogdxad","rosmap","1","tan","KIAA0391","0.02248"
"3902","cogdxad","rosmap","1","tan","TMEM55B","0.00636"
"3903","cogdxad","rosmap","1","tan","TTC7B","0.001179"
"3904","cogdxad","rosmap","1","tan","CORO2B","0.03312"
"3905","cogdxad","rosmap","1","tan","SCAMP5","0.0022"
"3906","cogdxad","rosmap","1","tan","SNURF","0.02121"
"3907","cogdxad","rosmap","1","tan","ZNF592","0.02257"
"3908","cogdxad","rosmap","1","tan","CASKIN1","0.0276"
"3909","cogdxad","rosmap","1","tan","DOK4","0.04987"
"3910","cogdxad","rosmap","1","tan","FAM57B","0.03725"
"3911","cogdxad","rosmap","1","tan","FAM65A","0.02558"
"3912","cogdxad","rosmap","1","tan","FBXL19","1e-06"
"3913","cogdxad","rosmap","1","tan","GFOD2","0.03582"
"3914","cogdxad","rosmap","1","tan","HS3ST4","0.002092"
"3915","cogdxad","rosmap","1","tan","HSD11B2","0.03439"
"3916","cogdxad","rosmap","1","tan","IFT140","0.03595"
"3917","cogdxad","rosmap","1","tan","JPH3","0.00097"
"3918","cogdxad","rosmap","1","tan","MAZ","0.05015"
"3919","cogdxad","rosmap","1","tan","MMP15","0.02754"
"3920","cogdxad","rosmap","1","tan","MT1F","0.00563"
"3921","cogdxad","rosmap","1","tan","N4BP1","0.04883"
"3922","cogdxad","rosmap","1","tan","PARD6A","0.03176"
"3923","cogdxad","rosmap","1","tan","SETD1A","1e-06"
"3924","cogdxad","rosmap","1","tan","SLC9A5","0.03486"
"3925","cogdxad","rosmap","1","tan","TAOK2","0.03742"
"3926","cogdxad","rosmap","1","tan","TRAF7","0.03051"
"3927","cogdxad","rosmap","1","tan","YPEL3","0.02473"
"3928","cogdxad","rosmap","1","tan","ZNF319","0.02825"
"3929","cogdxad","rosmap","1","tan","ZNF598","0.02451"
"3930","cogdxad","rosmap","1","tan","ZNF646","1e-06"
"3931","cogdxad","rosmap","1","tan","ZNF771","0.02903"
"3932","cogdxad","rosmap","1","tan","ATXN7L3","0.02692"
"3933","cogdxad","rosmap","1","tan","CYB561","0.04949"
"3934","cogdxad","rosmap","1","tan","FASN","0.03258"
"3935","cogdxad","rosmap","1","tan","GIT1","0.02386"
"3936","cogdxad","rosmap","1","tan","HDAC5","0.03796"
"3937","cogdxad","rosmap","1","tan","KCNJ12","0.01636"
"3938","cogdxad","rosmap","1","tan","RASL10B","0.02556"
"3939","cogdxad","rosmap","1","tan","SENP3","4.8e-05"
"3940","cogdxad","rosmap","1","tan","STH","1e-06"
"3941","cogdxad","rosmap","1","tan","UBE2O","0.04182"
"3942","cogdxad","rosmap","1","tan","ZBTB7C","0.00478"
"3943","cogdxad","rosmap","1","tan","ABHD8","0.03662"
"3944","cogdxad","rosmap","1","tan","AES","0.00317"
"3945","cogdxad","rosmap","1","tan","AP3D1","0.02274"
"3946","cogdxad","rosmap","1","tan","ATG4D","0.0114"
"3947","cogdxad","rosmap","1","tan","ATP5SL","0.02225"
"3948","cogdxad","rosmap","1","tan","BTBD2","0.01168"
"3949","cogdxad","rosmap","1","tan","CACNG7","0.04273"
"3950","cogdxad","rosmap","1","tan","CSNK1G2","0.00675"
"3951","cogdxad","rosmap","1","tan","DACT3","0.04881"
"3952","cogdxad","rosmap","1","tan","GNA11","0.00445"
"3953","cogdxad","rosmap","1","tan","HAS1","0.02273"
"3954","cogdxad","rosmap","1","tan","HCN2","0.05055"
"3955","cogdxad","rosmap","1","tan","IRF2BP1","0.02115"
"3956","cogdxad","rosmap","1","tan","KPTN","0.0108"
"3957","cogdxad","rosmap","1","tan","LRFN1","0.02367"
"3958","cogdxad","rosmap","1","tan","LRRC4B","0.02119"
"3959","cogdxad","rosmap","1","tan","MATK","0.02547"
"3960","cogdxad","rosmap","1","tan","PIP5K1C","0.02252"
"3961","cogdxad","rosmap","1","tan","POLD1","0.01517"
"3962","cogdxad","rosmap","1","tan","PPFIA3","0.02637"
"3963","cogdxad","rosmap","1","tan","PRR12","0.04927"
"3964","cogdxad","rosmap","1","tan","RAVER1","0.04898"
"3965","cogdxad","rosmap","1","tan","RTN2","0.01312"
"3966","cogdxad","rosmap","1","tan","SEMA6B","0.0228"
"3967","cogdxad","rosmap","1","tan","SIPA1L3","0.01277"
"3968","cogdxad","rosmap","1","tan","SPTBN4","0.02587"
"3969","cogdxad","rosmap","1","tan","STK11","0.04958"
"3970","cogdxad","rosmap","1","tan","SYT3","0.04954"
"3971","cogdxad","rosmap","1","tan","TICAM1","0.04914"
"3972","cogdxad","rosmap","1","tan","TLE2","0.00346"
"3973","cogdxad","rosmap","1","tan","TRIM28","0.04882"
"3974","cogdxad","rosmap","1","tan","USF2","0.01446"
"3975","cogdxad","rosmap","1","tan","WIZ","0.02625"
"3976","cogdxad","rosmap","1","tan","ZBTB45","0.05103"
"3977","cogdxad","rosmap","1","tan","ZBTB7A","0.01341"
"3978","cogdxad","rosmap","1","tan","ZNF444","0.01261"
"3979","cogdxad","rosmap","1","tan","ZNF787","0.02055"
"3980","cogdxad","rosmap","1","tan","ZNF835","0.02863"
"3981","cogdxad","rosmap","1","tan","DNAJC5","0.013"
"3982","cogdxad","rosmap","1","tan","EEF1A2","0.00273"
"3983","cogdxad","rosmap","1","tan","FAM110A","0.00578"
"3984","cogdxad","rosmap","1","tan","SNPH","0.00364"
"3985","cogdxad","rosmap","1","tan","STK35","0.01994"
"3986","cogdxad","rosmap","1","tan","ADARB1","0.01036"
"3987","cogdxad","rosmap","1","tan","CECR6","0.01565"
"3988","cogdxad","rosmap","1","tan","FAM19A5","0.0056"
"3989","cogdxad","rosmap","1","tan","GAS2L1","0.04977"
"3990","cogdxad","rosmap","1","tan","NF2","0.02536"
"3991","cogdxad","rosmap","1","tan","PDXP","0.01741"
"3992","cogdxad","rosmap","1","tan","PI4KA","0.0494"
"3993","cogdxad","rosmap","1","tan","PPM1F","0.04987"
"3994","cogdxad","rosmap","1","tan","SEPT3","0.01845"
"3995","cogdxad","rosmap","1","tan","SHANK3","0.05092"
"3996","cogdxad","rosmap","1","tan","TRABD","0.02917"
"3997","cogdxad","rosmap","1","tan","TTLL12","0.0054"
"3998","cogdxad","rosmap","1","tan","ZDHHC8","0.04957"
"3999","cogdxad","rosmap","1","tan","ZNF74","0.05034"
"4000","cogdxad","rosmap","1","thistle1","EFCAB2","0.02232"
"4001","cogdxad","rosmap","1","thistle1","MRPS14","0.02687"
"4002","cogdxad","rosmap","1","thistle1","ZNF326","0.02171"
"4003","cogdxad","rosmap","1","thistle1","FEZ2","0.01726"
"4004","cogdxad","rosmap","1","thistle1","GPR17","0.01001"
"4005","cogdxad","rosmap","1","thistle1","MAP4K4","0.000449"
"4006","cogdxad","rosmap","1","thistle1","METTL8","0.03321"
"4007","cogdxad","rosmap","1","thistle1","PAIP2B","1e-06"
"4008","cogdxad","rosmap","1","thistle1","PAIP2B","5e-06"
"4009","cogdxad","rosmap","1","thistle1","PKP4","0.01927"
"4010","cogdxad","rosmap","1","thistle1","SESTD1","0.03382"
"4011","cogdxad","rosmap","1","thistle1","STRN","0.02588"
"4012","cogdxad","rosmap","1","thistle1","TTL","0.04785"
"4013","cogdxad","rosmap","1","thistle1","VPS54","0.02398"
"4014","cogdxad","rosmap","1","thistle1","ZEB2","0.01495"
"4015","cogdxad","rosmap","1","thistle1","KCNMB3","0.00379"
"4016","cogdxad","rosmap","1","thistle1","LYZL4","0.0509"
"4017","cogdxad","rosmap","1","thistle1","MAP4","0.02994"
"4018","cogdxad","rosmap","1","thistle1","MOBP","1e-06"
"4019","cogdxad","rosmap","1","thistle1","MOBP","1e-06"
"4020","cogdxad","rosmap","1","thistle1","MOBP","1e-06"
"4021","cogdxad","rosmap","1","thistle1","NUDT16","0.02783"
"4022","cogdxad","rosmap","1","thistle1","KLHL5","0.05023"
"4023","cogdxad","rosmap","1","thistle1","MARCH1","0.04992"
"4024","cogdxad","rosmap","1","thistle1","MND1","0.04457"
"4025","cogdxad","rosmap","1","thistle1","SH3D19","0.04978"
"4026","cogdxad","rosmap","1","thistle1","ERBB2IP","0.04965"
"4027","cogdxad","rosmap","1","thistle1","ERCC8","1.4e-05"
"4028","cogdxad","rosmap","1","thistle1","FABP6","0.03412"
"4029","cogdxad","rosmap","1","thistle1","FGF1","0.05058"
"4030","cogdxad","rosmap","1","thistle1","MYOT","0.05043"
"4031","cogdxad","rosmap","1","thistle1","RAI14","0.04968"
"4032","cogdxad","rosmap","1","thistle1","TRIM41","0.02294"
"4033","cogdxad","rosmap","1","thistle1","DAAM2","0.00564"
"4034","cogdxad","rosmap","1","thistle1","EPM2A","0.02201"
"4035","cogdxad","rosmap","1","thistle1","HIST1H2BC","0.00669"
"4036","cogdxad","rosmap","1","thistle1","KIF13A","0.01137"
"4037","cogdxad","rosmap","1","thistle1","NKAIN2","0.001508"
"4038","cogdxad","rosmap","1","thistle1","TULP4","0.0505"
"4039","cogdxad","rosmap","1","thistle1","AMZ1","0.016"
"4040","cogdxad","rosmap","1","thistle1","C7orf41","0.01223"
"4041","cogdxad","rosmap","1","thistle1","CDCA7L","0.02916"
"4042","cogdxad","rosmap","1","thistle1","CDK6","0.01228"
"4043","cogdxad","rosmap","1","thistle1","DENND2A","0.02931"
"4044","cogdxad","rosmap","1","thistle1","MCM7","0.05104"
"4045","cogdxad","rosmap","1","thistle1","BNIP3L","0.01398"
"4046","cogdxad","rosmap","1","thistle1","KIF13B","0.0319"
"4047","cogdxad","rosmap","1","thistle1","TP53INP1","0.02632"
"4048","cogdxad","rosmap","1","thistle1","ABL1","0.01986"
"4049","cogdxad","rosmap","1","thistle1","LPAR1","0.0182"
"4050","cogdxad","rosmap","1","thistle1","SNX30","0.03157"
"4051","cogdxad","rosmap","1","thistle1","TTLL11","0.03697"
"4052","cogdxad","rosmap","1","thistle1","UBE2R2","2.3e-05"
"4053","cogdxad","rosmap","1","thistle1","ZNF367","0.05078"
"4054","cogdxad","rosmap","1","thistle1","CTNNA3","0.00466"
"4055","cogdxad","rosmap","1","thistle1","DOCK1","0.000377"
"4056","cogdxad","rosmap","1","thistle1","KIF5B","0.0243"
"4057","cogdxad","rosmap","1","thistle1","SH3PXD2A","0.00545"
"4058","cogdxad","rosmap","1","thistle1","ZCCHC24","0.00919"
"4059","cogdxad","rosmap","1","thistle1","GAB2","0.05009"
"4060","cogdxad","rosmap","1","thistle1","RDX","0.05043"
"4061","cogdxad","rosmap","1","thistle1","TBCEL","0.00025"
"4062","cogdxad","rosmap","1","thistle1","XRRA1","0.05054"
"4063","cogdxad","rosmap","1","thistle1","LRP6","0.02387"
"4064","cogdxad","rosmap","1","thistle1","NFYB","0.03763"
"4065","cogdxad","rosmap","1","thistle1","RAB3IP","0.01922"
"4066","cogdxad","rosmap","1","thistle1","SLCO1A2","0.02761"
"4067","cogdxad","rosmap","1","thistle1","WNK1","0.01562"
"4068","cogdxad","rosmap","1","thistle1","ZNF664","0.02116"
"4069","cogdxad","rosmap","1","thistle1","GMFB","0.03775"
"4070","cogdxad","rosmap","1","thistle1","KCNK10","0.01418"
"4071","cogdxad","rosmap","1","thistle1","SMOC1","0.00705"
"4072","cogdxad","rosmap","1","thistle1","SNX6","0.00431"
"4073","cogdxad","rosmap","1","thistle1","TC2N","0.01817"
"4074","cogdxad","rosmap","1","thistle1","TGFB3","0.05028"
"4075","cogdxad","rosmap","1","thistle1","ARHGAP11B","0.04891"
"4076","cogdxad","rosmap","1","thistle1","KLF13","0.04892"
"4077","cogdxad","rosmap","1","thistle1","NIPA1","0.0363"
"4078","cogdxad","rosmap","1","thistle1","SH3GL3","0.01985"
"4079","cogdxad","rosmap","1","thistle1","ASPHD1","0.01716"
"4080","cogdxad","rosmap","1","thistle1","DYNC1LI2","0.04029"
"4081","cogdxad","rosmap","1","thistle1","NKD1","0.00903"
"4082","cogdxad","rosmap","1","thistle1","ANKRD40","0.04839"
"4083","cogdxad","rosmap","1","thistle1","CACNG4","0.00575"
"4084","cogdxad","rosmap","1","thistle1","DYNLL2","0.04978"
"4085","cogdxad","rosmap","1","thistle1","RAB11FIP4","0.00595"
"4086","cogdxad","rosmap","1","thistle1","TEX2","0.04994"
"4087","cogdxad","rosmap","1","thistle1","TSR1","0.01387"
"4088","cogdxad","rosmap","1","thistle1","MBP","0.00215"
"4089","cogdxad","rosmap","1","thistle1","PPP4R1","0.03771"
"4090","cogdxad","rosmap","1","thistle1","BCAS1","0.00328"
"4091","cogdxad","rosmap","1","thistle1","PHACTR3","0.02863"
"4092","cogdxad","rosmap","1","thistle1","RASSF2","0.01016"
"4093","cogdxad","rosmap","1","thistle1","TCFL5","0.05014"
"4094","cogdxad","rosmap","1","thistle1","TP53INP2","0.02314"
"4095","cogdxad","rosmap","1","thistle1","SIM2","0.00169"
"4096","cogdxad","rosmap","1","darkslateblue","ACBD3","0.01996"
"4097","cogdxad","rosmap","1","darkslateblue","B3GALNT2","0.04894"
"4098","cogdxad","rosmap","1","darkslateblue","DDR2","0.01716"
"4099","cogdxad","rosmap","1","darkslateblue","DNAJC6","0.01956"
"4100","cogdxad","rosmap","1","darkslateblue","JAK1","0.0363"
"4101","cogdxad","rosmap","1","darkslateblue","PTPN14","0.01205"
"4102","cogdxad","rosmap","1","darkslateblue","RALGPS2","0.02208"
"4103","cogdxad","rosmap","1","darkslateblue","SARS","0.04073"
"4104","cogdxad","rosmap","1","darkslateblue","TNR","0.00533"
"4105","cogdxad","rosmap","1","darkslateblue","WDR47","0.02544"
"4106","cogdxad","rosmap","1","darkslateblue","ZBTB37","7e-05"
"4107","cogdxad","rosmap","1","darkslateblue","ACVR1C","0.05012"
"4108","cogdxad","rosmap","1","darkslateblue","ALK","0.00051"
"4109","cogdxad","rosmap","1","darkslateblue","B3GALT1","0.0488"
"4110","cogdxad","rosmap","1","darkslateblue","GULP1","0.03723"
"4111","cogdxad","rosmap","1","darkslateblue","HNRPLL","0.05051"
"4112","cogdxad","rosmap","1","darkslateblue","MCFD2","0.04929"
"4113","cogdxad","rosmap","1","darkslateblue","MFSD9","0.0387"
"4114","cogdxad","rosmap","1","darkslateblue","RAB3GAP1","1e-06"
"4115","cogdxad","rosmap","1","darkslateblue","SLC9A2","0.03858"
"4116","cogdxad","rosmap","1","darkslateblue","ATP11B","2e-06"
"4117","cogdxad","rosmap","1","darkslateblue","CTNNB1","0.04727"
"4118","cogdxad","rosmap","1","darkslateblue","EPHA3","0.0504"
"4119","cogdxad","rosmap","1","darkslateblue","EPHA6","1e-06"
"4120","cogdxad","rosmap","1","darkslateblue","EPHA6","1e-06"
"4121","cogdxad","rosmap","1","darkslateblue","EPHA6","1e-06"
"4122","cogdxad","rosmap","1","darkslateblue","GNB4","0.00592"
"4123","cogdxad","rosmap","1","darkslateblue","KPNA1","0.02224"
"4124","cogdxad","rosmap","1","darkslateblue","KY","0.02741"
"4125","cogdxad","rosmap","1","darkslateblue","NR1D2","0.02424"
"4126","cogdxad","rosmap","1","darkslateblue","NR2C2","0.00753"
"4127","cogdxad","rosmap","1","darkslateblue","SEC22A","0.01204"
"4128","cogdxad","rosmap","1","darkslateblue","TBC1D5","0.03948"
"4129","cogdxad","rosmap","1","darkslateblue","UBA5","0.02164"
"4130","cogdxad","rosmap","1","darkslateblue","CNOT6L","0.04955"
"4131","cogdxad","rosmap","1","darkslateblue","G3BP2","0.02721"
"4132","cogdxad","rosmap","1","darkslateblue","KIAA1211","1e-06"
"4133","cogdxad","rosmap","1","darkslateblue","KIAA1211","1e-06"
"4134","cogdxad","rosmap","1","darkslateblue","PRDM5","0.04989"
"4135","cogdxad","rosmap","1","darkslateblue","PRKG2","0.02388"
"4136","cogdxad","rosmap","1","darkslateblue","RAP1GDS1","0.0075"
"4137","cogdxad","rosmap","1","darkslateblue","WDFY3","0.041"
"4138","cogdxad","rosmap","1","darkslateblue","ZNF721","0.03723"
"4139","cogdxad","rosmap","1","darkslateblue","CLINT1","0.04933"
"4140","cogdxad","rosmap","1","darkslateblue","KIF2A","0.04838"
"4141","cogdxad","rosmap","1","darkslateblue","PCDHB12","0.01849"
"4142","cogdxad","rosmap","1","darkslateblue","PIK3R1","0.00314"
"4143","cogdxad","rosmap","1","darkslateblue","PPP2CA","0.04497"
"4144","cogdxad","rosmap","1","darkslateblue","SKP1","0.045"
"4145","cogdxad","rosmap","1","darkslateblue","UTP15","0.0232"
"4146","cogdxad","rosmap","1","darkslateblue","AKAP12","0.00742"
"4147","cogdxad","rosmap","1","darkslateblue","C6orf120","0.04473"
"4148","cogdxad","rosmap","1","darkslateblue","C6orf89","0.05071"
"4149","cogdxad","rosmap","1","darkslateblue","FUT9","0.00567"
"4150","cogdxad","rosmap","1","darkslateblue","PHACTR2","0.00251"
"4151","cogdxad","rosmap","1","darkslateblue","TMEM170B","0.01785"
"4152","cogdxad","rosmap","1","darkslateblue","CAPZA2","0.03901"
"4153","cogdxad","rosmap","1","darkslateblue","CBLL1","0.03909"
"4154","cogdxad","rosmap","1","darkslateblue","LMBR1","0.01466"
"4155","cogdxad","rosmap","1","darkslateblue","SNX13","0.02493"
"4156","cogdxad","rosmap","1","darkslateblue","TMEM106B","0.00289"
"4157","cogdxad","rosmap","1","darkslateblue","UBE3C","0.01828"
"4158","cogdxad","rosmap","1","darkslateblue","VPS41","0.03596"
"4159","cogdxad","rosmap","1","darkslateblue","ZNF800","0.02287"
"4160","cogdxad","rosmap","1","darkslateblue","GSR","0.04985"
"4161","cogdxad","rosmap","1","darkslateblue","NUDCD1","0.01947"
"4162","cogdxad","rosmap","1","darkslateblue","XPO7","0.03662"
"4163","cogdxad","rosmap","1","darkslateblue","KIAA0368","0.0507"
"4164","cogdxad","rosmap","1","darkslateblue","KLHL9","0.02616"
"4165","cogdxad","rosmap","1","darkslateblue","PLAA","0.04946"
"4166","cogdxad","rosmap","1","darkslateblue","RABGAP1","8e-05"
"4167","cogdxad","rosmap","1","darkslateblue","RAD23B","0.00664"
"4168","cogdxad","rosmap","1","darkslateblue","RC3H2","0.03356"
"4169","cogdxad","rosmap","1","darkslateblue","RNF38","0.02169"
"4170","cogdxad","rosmap","1","darkslateblue","SLC24A2","0.03871"
"4171","cogdxad","rosmap","1","darkslateblue","TRPM3","0.00652"
"4172","cogdxad","rosmap","1","darkslateblue","TTC39B","0.03136"
"4173","cogdxad","rosmap","1","darkslateblue","BNIP3","0.05197"
"4174","cogdxad","rosmap","1","darkslateblue","CUL2","0.03257"
"4175","cogdxad","rosmap","1","darkslateblue","EIF3A","0.02333"
"4176","cogdxad","rosmap","1","darkslateblue","NHLRC2","0.05059"
"4177","cogdxad","rosmap","1","darkslateblue","NOLC1","0.000452"
"4178","cogdxad","rosmap","1","darkslateblue","PDZD8","0.00676"
"4179","cogdxad","rosmap","1","darkslateblue","SAMD8","0.03902"
"4180","cogdxad","rosmap","1","darkslateblue","SLC25A16","0.04992"
"4181","cogdxad","rosmap","1","darkslateblue","VTI1A","0.00729"
"4182","cogdxad","rosmap","1","darkslateblue","DDX6","0.03494"
"4183","cogdxad","rosmap","1","darkslateblue","MRE11A","0.03925"
"4184","cogdxad","rosmap","1","darkslateblue","NEU3","0.04898"
"4185","cogdxad","rosmap","1","darkslateblue","OSBP","6.30000000000001e-05"
"4186","cogdxad","rosmap","1","darkslateblue","ALG10","0.04392"
"4187","cogdxad","rosmap","1","darkslateblue","ARNTL2","0.01721"
"4188","cogdxad","rosmap","1","darkslateblue","CCND2","0.00715"
"4189","cogdxad","rosmap","1","darkslateblue","CPSF6","0.04882"
"4190","cogdxad","rosmap","1","darkslateblue","LEMD3","0.04692"
"4191","cogdxad","rosmap","1","darkslateblue","MRPL42","0.03655"
"4192","cogdxad","rosmap","1","darkslateblue","OSBPL8","0.04956"
"4193","cogdxad","rosmap","1","darkslateblue","PPFIBP1","0.0053"
"4194","cogdxad","rosmap","1","darkslateblue","PPM1H","0.0032"
"4195","cogdxad","rosmap","1","darkslateblue","SLC38A1","0.01651"
"4196","cogdxad","rosmap","1","darkslateblue","SLC41A2","0.05035"
