"","tissue","which.one","scorecutoff","module","gene","pvalue"
"2418","cogdxad","rosmap","1","lightcyan","TP53","0.608"
"2419","cogdxad","rosmap","1","lightcyan","TRIM47","0.324"
"2420","cogdxad","rosmap","1","lightcyan","TTC19","0.52301"
"2421","cogdxad","rosmap","1","lightcyan","COLEC12","0.3374"
"2422","cogdxad","rosmap","1","lightcyan","DSC2","0.423"
"2423","cogdxad","rosmap","1","lightcyan","ANGPTL4","0.136"
"2424","cogdxad","rosmap","1","lightcyan","EMR2","0.426"
"2425","cogdxad","rosmap","1","lightcyan","GRAMD1A","0.748"
"2426","cogdxad","rosmap","1","lightcyan","HAMP","0.08651"
"2427","cogdxad","rosmap","1","lightcyan","ITPKC","0.781"
"2428","cogdxad","rosmap","1","lightcyan","JAK3","0.573"
"2429","cogdxad","rosmap","1","lightcyan","KCNN4","0.05318"
"2430","cogdxad","rosmap","1","lightcyan","PLEKHF1","0.813"
"2431","cogdxad","rosmap","1","lightcyan","RHPN2","0.863"
"2432","cogdxad","rosmap","1","lightcyan","SBNO2","0.001178"
"2433","cogdxad","rosmap","1","lightcyan","SIGLEC9","0.713"
"2434","cogdxad","rosmap","1","lightcyan","TOMM40","1e-06"
"2435","cogdxad","rosmap","1","lightcyan","VSTM1","0.71"
"2436","cogdxad","rosmap","1","lightcyan","ZFP36","0.148"
"2437","cogdxad","rosmap","1","lightcyan","ZNF114","0.359"
"2438","cogdxad","rosmap","1","lightcyan","ZNF442","0.0892"
"2439","cogdxad","rosmap","1","lightcyan","ZNF563","0.283"
"2440","cogdxad","rosmap","1","lightcyan","B4GALT5","0.19449"
"2441","cogdxad","rosmap","1","lightcyan","RRBP1","0.02065"
"2442","cogdxad","rosmap","1","lightcyan","SNAI1","0.01069"
"2443","cogdxad","rosmap","1","lightcyan","TNFRSF6B","0.154"
"2444","cogdxad","rosmap","1","lightcyan","YTHDF1","0.871"
"2445","cogdxad","rosmap","1","lightcyan","CRYAA","0.543"
"2446","cogdxad","rosmap","1","lightcyan","IFNAR2","0.658"
"2447","cogdxad","rosmap","1","lightcyan","TMPRSS3","0.694"
"2448","cogdxad","rosmap","1","lightcyan","A4GALT","0.347"
"2449","cogdxad","rosmap","1","lightcyan","APOL4","0.875"
"2450","cogdxad","rosmap","1","lightcyan","CABP7","0.409"
"2451","cogdxad","rosmap","1","lightcyan","CRELD2","0.1774"
"2452","cogdxad","rosmap","1","lightcyan","LIMK2","0.796"
"2453","cogdxad","rosmap","1","lightcyan","TTC38","0.839"
"2454","cogdxad","rosmap","1","lightcyan","ZMAT5","0.439"
"2455","cogdxad","rosmap","1","lightgreen","ABCD3","0.585"
"2456","cogdxad","rosmap","1","lightgreen","AGL","0.319"
"2457","cogdxad","rosmap","1","lightgreen","ANKRD13C","0.09267"
"2458","cogdxad","rosmap","1","lightgreen","BCAS2","0.594"
"2459","cogdxad","rosmap","1","lightgreen","C1orf101","0.40618"
"2460","cogdxad","rosmap","1","lightgreen","CCBL2","0.282"
"2461","cogdxad","rosmap","1","lightgreen","CDC42","0.235"
"2462","cogdxad","rosmap","1","lightgreen","CYP4X1","0.01117"
"2463","cogdxad","rosmap","1","lightgreen","DHDDS","0.484"
"2464","cogdxad","rosmap","1","lightgreen","GLMN","0.457"
"2465","cogdxad","rosmap","1","lightgreen","GOLT1A","0.0236"
"2466","cogdxad","rosmap","1","lightgreen","HFM1","0.06945"
"2467","cogdxad","rosmap","1","lightgreen","HNRNPR","0.11121"
"2468","cogdxad","rosmap","1","lightgreen","IPO9","0.853"
"2469","cogdxad","rosmap","1","lightgreen","KHDRBS1","0.942"
"2470","cogdxad","rosmap","1","lightgreen","LEPROT","0.174"
"2471","cogdxad","rosmap","1","lightgreen","LRRC40","0.09064"
"2472","cogdxad","rosmap","1","lightgreen","MAEL","0.422"
"2473","cogdxad","rosmap","1","lightgreen","MTR","0.03621"
"2474","cogdxad","rosmap","1","lightgreen","MYSM1","0.643"
"2475","cogdxad","rosmap","1","lightgreen","NEGR1","0.12043"
"2476","cogdxad","rosmap","1","lightgreen","NRAS","0.817"
"2477","cogdxad","rosmap","1","lightgreen","NUF2","0.333"
"2478","cogdxad","rosmap","1","lightgreen","NUP133","0.616"
"2479","cogdxad","rosmap","1","lightgreen","ODF2L","0.147"
"2480","cogdxad","rosmap","1","lightgreen","PHTF1","0.24036"
"2481","cogdxad","rosmap","1","lightgreen","POLR3C","0.228"
"2482","cogdxad","rosmap","1","lightgreen","PPCS","0.866"
"2483","cogdxad","rosmap","1","lightgreen","RCOR3","0.04029"
"2484","cogdxad","rosmap","1","lightgreen","RLF","0.484"
"2485","cogdxad","rosmap","1","lightgreen","SAMD13","0.09668"
"2486","cogdxad","rosmap","1","lightgreen","SDHC","0.618"
"2487","cogdxad","rosmap","1","lightgreen","SRRM1","0.543"
"2488","cogdxad","rosmap","1","lightgreen","STX12","0.23"
"2489","cogdxad","rosmap","1","lightgreen","TARBP1","0.816"
"2490","cogdxad","rosmap","1","lightgreen","TCTEX1D1","0.891"
"2491","cogdxad","rosmap","1","lightgreen","THRAP3","0.229"
"2492","cogdxad","rosmap","1","lightgreen","TM2D1","0.309"
"2493","cogdxad","rosmap","1","lightgreen","TOMM20","0.883"
"2494","cogdxad","rosmap","1","lightgreen","TPR","0.959"
"2495","cogdxad","rosmap","1","lightgreen","TSNAX","0.387"
"2496","cogdxad","rosmap","1","lightgreen","TTF2","0.944"
"2497","cogdxad","rosmap","1","lightgreen","USP33","0.854"
"2498","cogdxad","rosmap","1","lightgreen","VAMP4","0.803"
"2499","cogdxad","rosmap","1","lightgreen","ABCG8","0.35423"
"2500","cogdxad","rosmap","1","lightgreen","ATAD2B","0.499"
"2501","cogdxad","rosmap","1","lightgreen","BARD1","0.531"
"2502","cogdxad","rosmap","1","lightgreen","BIRC6","0.735"
"2503","cogdxad","rosmap","1","lightgreen","CCDC115","0.871"
"2504","cogdxad","rosmap","1","lightgreen","CEP68","0.42"
"2505","cogdxad","rosmap","1","lightgreen","CPS1","0.827"
"2506","cogdxad","rosmap","1","lightgreen","DNAJC10","0.53"
"2507","cogdxad","rosmap","1","lightgreen","DYNC2LI1","0.643"
"2508","cogdxad","rosmap","1","lightgreen","FARSB","0.28926"
"2509","cogdxad","rosmap","1","lightgreen","GCA","0.748"
"2510","cogdxad","rosmap","1","lightgreen","GEN1","0.386"
"2511","cogdxad","rosmap","1","lightgreen","GMCL1","0.681"
"2512","cogdxad","rosmap","1","lightgreen","ICA1L","0.05372"
"2513","cogdxad","rosmap","1","lightgreen","IMMT","0.644"
"2514","cogdxad","rosmap","1","lightgreen","LRPPRC","0.17571"
"2515","cogdxad","rosmap","1","lightgreen","MBOAT2","0.168"
"2516","cogdxad","rosmap","1","lightgreen","MCM6","0.732"
"2517","cogdxad","rosmap","1","lightgreen","MDH1B","0.707"
"2518","cogdxad","rosmap","1","lightgreen","NPHP1","0.08493"
"2519","cogdxad","rosmap","1","lightgreen","PDE11A","0.09558"
"2520","cogdxad","rosmap","1","lightgreen","PMS1","0.299"
"2521","cogdxad","rosmap","1","lightgreen","PPIL3","0.406"
"2522","cogdxad","rosmap","1","lightgreen","RBM43","0.939"
"2523","cogdxad","rosmap","1","lightgreen","SCRN3","0.342"
"2524","cogdxad","rosmap","1","lightgreen","SRBD1","0.593"
"2525","cogdxad","rosmap","1","lightgreen","STAT4","0.30745"
"2526","cogdxad","rosmap","1","lightgreen","TTC21B","0.3171"
"2527","cogdxad","rosmap","1","lightgreen","TTC30A","0.00359"
"2528","cogdxad","rosmap","1","lightgreen","UBE2E3","0.99"
"2529","cogdxad","rosmap","1","lightgreen","WDR75","0.559"
"2530","cogdxad","rosmap","1","lightgreen","ZRANB3","0.209"
"2531","cogdxad","rosmap","1","lightgreen","ASTE1","0.434"
"2532","cogdxad","rosmap","1","lightgreen","C3orf17","0.31588"
"2533","cogdxad","rosmap","1","lightgreen","CHMP2B","0.879"
"2534","cogdxad","rosmap","1","lightgreen","EDEM1","0.785"
"2535","cogdxad","rosmap","1","lightgreen","FANCD2","0.389"
"2536","cogdxad","rosmap","1","lightgreen","GK5","0.8"
"2537","cogdxad","rosmap","1","lightgreen","HACL1","0.675"
"2538","cogdxad","rosmap","1","lightgreen","HLTF","0.243"
"2539","cogdxad","rosmap","1","lightgreen","KIAA1524","0.824"
"2540","cogdxad","rosmap","1","lightgreen","MBD4","0.08306"
"2541","cogdxad","rosmap","1","lightgreen","MCCC1","0.784"
"2542","cogdxad","rosmap","1","lightgreen","MFSD1","0.855"
"2543","cogdxad","rosmap","1","lightgreen","NEK10","0.625"
"2544","cogdxad","rosmap","1","lightgreen","PCCB","0.1132"
"2545","cogdxad","rosmap","1","lightgreen","PCYT1A","0.963"
"2546","cogdxad","rosmap","1","lightgreen","PHF7","0.278"
"2547","cogdxad","rosmap","1","lightgreen","PPP1R2","0.18866"
"2548","cogdxad","rosmap","1","lightgreen","PRKCI","0.2"
"2549","cogdxad","rosmap","1","lightgreen","RAD18","0.626"
"2550","cogdxad","rosmap","1","lightgreen","RSRC1","0.98"
"2551","cogdxad","rosmap","1","lightgreen","SIDT1","0.19164"
"2552","cogdxad","rosmap","1","lightgreen","SNX4","0.788"
"2553","cogdxad","rosmap","1","lightgreen","TOP2B","0.1255"
"2554","cogdxad","rosmap","1","lightgreen","TRPC1","0.555"
"2555","cogdxad","rosmap","1","lightgreen","USP13","0.635"
"2556","cogdxad","rosmap","1","lightgreen","ZCWPW2","0.454"
"2557","cogdxad","rosmap","1","lightgreen","ZNF662","0.863"
"2558","cogdxad","rosmap","1","lightgreen","ANAPC4","0.474"
"2559","cogdxad","rosmap","1","lightgreen","C4orf21","0.851"
"2560","cogdxad","rosmap","1","lightgreen","C4orf33","0.659"
"2561","cogdxad","rosmap","1","lightgreen","CBR4","0.774"
"2562","cogdxad","rosmap","1","lightgreen","CENPE","0.515"
"2563","cogdxad","rosmap","1","lightgreen","CTSO","0.377"
"2564","cogdxad","rosmap","1","lightgreen","EXOC1","0.96"
"2565","cogdxad","rosmap","1","lightgreen","GSTCD","0.13207"
"2566","cogdxad","rosmap","1","lightgreen","HNRNPD","0.267"
"2567","cogdxad","rosmap","1","lightgreen","MAD2L1","0.205"
"2568","cogdxad","rosmap","1","lightgreen","MAN2B2","0.618"
"2569","cogdxad","rosmap","1","lightgreen","MFSD8","0.919"
"2570","cogdxad","rosmap","1","lightgreen","NUP54","0.21095"
"2571","cogdxad","rosmap","1","lightgreen","OCIAD1","0.01324"
"2572","cogdxad","rosmap","1","lightgreen","PLK4","0.765"
"2573","cogdxad","rosmap","1","lightgreen","PLRG1","0.912"
"2574","cogdxad","rosmap","1","lightgreen","SPATA4","0.06973"
"2575","cogdxad","rosmap","1","lightgreen","TXK","0.04075"
"2576","cogdxad","rosmap","1","lightgreen","USP53","0.84"
"2577","cogdxad","rosmap","1","lightgreen","ABLIM3","0.02262"
"2578","cogdxad","rosmap","1","lightgreen","ACSL6","0.639"
"2579","cogdxad","rosmap","1","lightgreen","AMACR","0.11691"
"2580","cogdxad","rosmap","1","lightgreen","ANKRA2","0.616"
"2581","cogdxad","rosmap","1","lightgreen","C5orf15","0.218"
"2582","cogdxad","rosmap","1","lightgreen","C5orf22","0.528"
"2583","cogdxad","rosmap","1","lightgreen","C5orf34","0.61"
"2584","cogdxad","rosmap","1","lightgreen","C5orf42","0.266"
"2585","cogdxad","rosmap","1","lightgreen","CAMLG","0.662"
"2586","cogdxad","rosmap","1","lightgreen","CCL28","0.71"
"2587","cogdxad","rosmap","1","lightgreen","CDC23","0.413"
"2588","cogdxad","rosmap","1","lightgreen","CENPH","0.873"
"2589","cogdxad","rosmap","1","lightgreen","CENPK","0.56"
"2590","cogdxad","rosmap","1","lightgreen","DMGDH","0.903"
"2591","cogdxad","rosmap","1","lightgreen","FASTKD3","0.905"
"2592","cogdxad","rosmap","1","lightgreen","FBXO4","0.198"
"2593","cogdxad","rosmap","1","lightgreen","IK","0.000933"
"2594","cogdxad","rosmap","1","lightgreen","MCCC2","0.537"
"2595","cogdxad","rosmap","1","lightgreen","NME5","0.662"
"2596","cogdxad","rosmap","1","lightgreen","NPM1","0.32961"
"2597","cogdxad","rosmap","1","lightgreen","NUDT12","0.1052"
"2598","cogdxad","rosmap","1","lightgreen","PAPD4","0.102"
"2599","cogdxad","rosmap","1","lightgreen","PCDHB15","0.39"
"2600","cogdxad","rosmap","1","lightgreen","PDCD6","0.605"
"2601","cogdxad","rosmap","1","lightgreen","PPWD1","0.506"
"2602","cogdxad","rosmap","1","lightgreen","PRKAA1","0.267"
"2603","cogdxad","rosmap","1","lightgreen","RAPGEF6","0.416"
"2604","cogdxad","rosmap","1","lightgreen","RARS","0.437"
"2605","cogdxad","rosmap","1","lightgreen","TCERG1","0.421"
"2606","cogdxad","rosmap","1","lightgreen","TTC37","0.09329"
"2607","cogdxad","rosmap","1","lightgreen","UBLCP1","0.1083"
"2608","cogdxad","rosmap","1","lightgreen","XRCC4","0.978"
"2609","cogdxad","rosmap","1","lightgreen","YTHDC2","0.01741"
"2610","cogdxad","rosmap","1","lightgreen","ADAT2","0.349"
"2611","cogdxad","rosmap","1","lightgreen","CD109","0.507"
"2612","cogdxad","rosmap","1","lightgreen","COL12A1","0.431"
"2613","cogdxad","rosmap","1","lightgreen","DOPEY1","0.08951"
"2614","cogdxad","rosmap","1","lightgreen","EDN1","0.46"
"2615","cogdxad","rosmap","1","lightgreen","EFHC1","0.949"
"2616","cogdxad","rosmap","1","lightgreen","GPLD1","0.434"
"2617","cogdxad","rosmap","1","lightgreen","GRIK2","0.2044"
"2618","cogdxad","rosmap","1","lightgreen","GSTA4","0.28624"
"2619","cogdxad","rosmap","1","lightgreen","KIAA0319","0.06333"
"2620","cogdxad","rosmap","1","lightgreen","KIAA1586","0.496"
"2621","cogdxad","rosmap","1","lightgreen","PEX3","0.473"
"2622","cogdxad","rosmap","1","lightgreen","RARS2","0.317"
"2623","cogdxad","rosmap","1","lightgreen","REV3L","0.383"
"2624","cogdxad","rosmap","1","lightgreen","SEC63","0.492"
"2625","cogdxad","rosmap","1","lightgreen","SENP6","0.392"
"2626","cogdxad","rosmap","1","lightgreen","SLC35A1","0.247"
"2627","cogdxad","rosmap","1","lightgreen","SNX14","0.14"
"2628","cogdxad","rosmap","1","lightgreen","SSR1","0.06544"
"2629","cogdxad","rosmap","1","lightgreen","SYCP2L","0.21"
"2630","cogdxad","rosmap","1","lightgreen","TMEM14B","0.598"
"2631","cogdxad","rosmap","1","lightgreen","TRMT11","0.932"
"2632","cogdxad","rosmap","1","lightgreen","ZKSCAN3","0.691"
"2633","cogdxad","rosmap","1","lightgreen","ZUFSP","0.526"
"2634","cogdxad","rosmap","1","lightgreen","AASS","0.885"
"2635","cogdxad","rosmap","1","lightgreen","ANKMY2","0.965"
"2636","cogdxad","rosmap","1","lightgreen","BZW2","0.971"
"2637","cogdxad","rosmap","1","lightgreen","COPG2","0.946"
"2638","cogdxad","rosmap","1","lightgreen","DFNA5","0.11961"
"2639","cogdxad","rosmap","1","lightgreen","DUS4L","0.793"
"2640","cogdxad","rosmap","1","lightgreen","FKBP9","0.10949"
"2641","cogdxad","rosmap","1","lightgreen","GATAD1","0.04494"
"2642","cogdxad","rosmap","1","lightgreen","GBAS","0.887"
"2643","cogdxad","rosmap","1","lightgreen","ICA1","0.02447"
"2644","cogdxad","rosmap","1","lightgreen","ING3","0.29398"
"2645","cogdxad","rosmap","1","lightgreen","LAMB1","0.945"
"2646","cogdxad","rosmap","1","lightgreen","NDUFA5","0.307"
"2647","cogdxad","rosmap","1","lightgreen","PEX1","0.359"
"2648","cogdxad","rosmap","1","lightgreen","PHTF2","0.08154"
"2649","cogdxad","rosmap","1","lightgreen","PMS2","0.416"
"2650","cogdxad","rosmap","1","lightgreen","POT1","0.433"
"2651","cogdxad","rosmap","1","lightgreen","RINT1","0.92"
"2652","cogdxad","rosmap","1","lightgreen","RUNDC3B","0.16962"
"2653","cogdxad","rosmap","1","lightgreen","SLC26A4","0.10888"
"2654","cogdxad","rosmap","1","lightgreen","SLC37A3","0.07884"
"2655","cogdxad","rosmap","1","lightgreen","TMEM168","0.001107"
"2656","cogdxad","rosmap","1","lightgreen","TPK1","0.79"
"2657","cogdxad","rosmap","1","lightgreen","ZKSCAN1","0.001058"
"2658","cogdxad","rosmap","1","lightgreen","ASH2L","0.551"
"2659","cogdxad","rosmap","1","lightgreen","C8orf59","0.09502"
"2660","cogdxad","rosmap","1","lightgreen","CHCHD7","0.467"
"2661","cogdxad","rosmap","1","lightgreen","CSGALNACT1","0.682"
"2662","cogdxad","rosmap","1","lightgreen","DCTN6","0.796"
"2663","cogdxad","rosmap","1","lightgreen","DDHD2","0.371"
"2664","cogdxad","rosmap","1","lightgreen","DPY19L4","0.00956"
"2665","cogdxad","rosmap","1","lightgreen","FZD6","0.62"
"2666","cogdxad","rosmap","1","lightgreen","LRRCC1","0.366"
"2667","cogdxad","rosmap","1","lightgreen","MTBP","0.287"
"2668","cogdxad","rosmap","1","lightgreen","PSCA","0.263"
"2669","cogdxad","rosmap","1","lightgreen","TATDN1","0.10042"
"2670","cogdxad","rosmap","1","lightgreen","TSPYL5","0.29531"
"2671","cogdxad","rosmap","1","lightgreen","VPS13B","0.07656"
"2672","cogdxad","rosmap","1","lightgreen","ZNF572","0.437"
"2673","cogdxad","rosmap","1","lightgreen","ZNF7","0.357"
"2674","cogdxad","rosmap","1","lightgreen","AGTPBP1","0.02647"
"2675","cogdxad","rosmap","1","lightgreen","C5","0.92"
"2676","cogdxad","rosmap","1","lightgreen","CBWD1","0.08346"
"2677","cogdxad","rosmap","1","lightgreen","CENPP","0.636"
"2678","cogdxad","rosmap","1","lightgreen","DENND4C","0.14476"
"2679","cogdxad","rosmap","1","lightgreen","FBXW2","0.39"
"2680","cogdxad","rosmap","1","lightgreen","FKTN","0.05622"
"2681","cogdxad","rosmap","1","lightgreen","FUBP3","0.404"
"2682","cogdxad","rosmap","1","lightgreen","GALNT12","0.673"
"2683","cogdxad","rosmap","1","lightgreen","GAPVD1","0.387"
"2684","cogdxad","rosmap","1","lightgreen","HABP4","0.863"
"2685","cogdxad","rosmap","1","lightgreen","PSIP1","0.712"
"2686","cogdxad","rosmap","1","lightgreen","RECK","0.13881"
"2687","cogdxad","rosmap","1","lightgreen","SECISBP2","0.11861"
"2688","cogdxad","rosmap","1","lightgreen","TOR1A","0.722"
"2689","cogdxad","rosmap","1","lightgreen","ACADSB","0.942"
"2690","cogdxad","rosmap","1","lightgreen","ANXA7","0.985"
"2691","cogdxad","rosmap","1","lightgreen","ASAH2B","0.905"
"2692","cogdxad","rosmap","1","lightgreen","BMS1","0.06803"
"2693","cogdxad","rosmap","1","lightgreen","CC2D2B","0.224"
"2694","cogdxad","rosmap","1","lightgreen","CDC123","0.905"
"2695","cogdxad","rosmap","1","lightgreen","CWF19L1","0.03702"
"2696","cogdxad","rosmap","1","lightgreen","HELLS","0.908"
"2697","cogdxad","rosmap","1","lightgreen","HSPA14","0.797"
"2698","cogdxad","rosmap","1","lightgreen","METTL10","0.343"
"2699","cogdxad","rosmap","1","lightgreen","NOC3L","0.516"
"2700","cogdxad","rosmap","1","lightgreen","PBLD","0.734"
"2701","cogdxad","rosmap","1","lightgreen","PITRM1","0.429"
"2702","cogdxad","rosmap","1","lightgreen","RHOBTB1","0.567"
"2703","cogdxad","rosmap","1","lightgreen","RUFY2","0.918"
"2704","cogdxad","rosmap","1","lightgreen","SEC23IP","0.231"
"2705","cogdxad","rosmap","1","lightgreen","TLL2","0.01958"
"2706","cogdxad","rosmap","1","lightgreen","ZDHHC6","0.567"
"2707","cogdxad","rosmap","1","lightgreen","ALKBH8","0.585"
"2708","cogdxad","rosmap","1","lightgreen","ANKK1","0.324"
"2709","cogdxad","rosmap","1","lightgreen","CCDC82","0.263"
"2710","cogdxad","rosmap","1","lightgreen","CEP57","0.06462"
"2711","cogdxad","rosmap","1","lightgreen","DDX25","0.05883"
"2712","cogdxad","rosmap","1","lightgreen","FNBP4","2.8e-05"
"2713","cogdxad","rosmap","1","lightgreen","GTF2H1","0.0137"
"2714","cogdxad","rosmap","1","lightgreen","ME3","0.402"
"2715","cogdxad","rosmap","1","lightgreen","MPPED2","0.10911"
"2716","cogdxad","rosmap","1","lightgreen","NUP160","3.6e-05"
"2717","cogdxad","rosmap","1","lightgreen","PIH1D2","0.23967"
"2718","cogdxad","rosmap","1","lightgreen","PRKRIR","0.651"
"2719","cogdxad","rosmap","1","lightgreen","RNF141","0.394"
"2720","cogdxad","rosmap","1","lightgreen","SLC22A9","0.352"
"2721","cogdxad","rosmap","1","lightgreen","SUV420H1","0.469"
"2722","cogdxad","rosmap","1","lightgreen","TTC12","0.529"
"2723","cogdxad","rosmap","1","lightgreen","ZNF214","0.438"
"2724","cogdxad","rosmap","1","lightgreen","CASC1","0.651"
"2725","cogdxad","rosmap","1","lightgreen","CCDC41","0.509"
"2726","cogdxad","rosmap","1","lightgreen","COPS7A","0.501"
"2727","cogdxad","rosmap","1","lightgreen","DEPDC4","0.0844"
"2728","cogdxad","rosmap","1","lightgreen","DNM1L","0.812"
"2729","cogdxad","rosmap","1","lightgreen","FBXO21","0.768"
"2730","cogdxad","rosmap","1","lightgreen","GOLT1B","0.674"
"2731","cogdxad","rosmap","1","lightgreen","IFT81","0.17982"
"2732","cogdxad","rosmap","1","lightgreen","LETMD1","0.212"
"2733","cogdxad","rosmap","1","lightgreen","LIMA1","0.605"
"2734","cogdxad","rosmap","1","lightgreen","MAP1LC3B2","0.0921"
"2735","cogdxad","rosmap","1","lightgreen","PA2G4","0.48"
"2736","cogdxad","rosmap","1","lightgreen","PRR4","0.438"
"2737","cogdxad","rosmap","1","lightgreen","PWP1","0.12912"
"2738","cogdxad","rosmap","1","lightgreen","PYROXD1","0.552"
"2739","cogdxad","rosmap","1","lightgreen","RAD51AP1","0.155"
"2740","cogdxad","rosmap","1","lightgreen","SLC11A2","0.171"
