"","scorecutoff","tissue","which.one","gene","ensgene","module","p.val.mods"
"ENSG00000136279","1","cogdnotxad","rosmap","ENSG00000136279","ENSG00000136279","lightgreen","0.8457"
"ENSG00000132437","1","cogdnotxad","rosmap","ENSG00000132437","ENSG00000132437","void","1"
"ENSG00000136271","1","cogdnotxad","rosmap","ENSG00000136271","ENSG00000136271","paleturquoise","1"
"ENSG00000146966","1","cogdnotxad","rosmap","ENSG00000146966","ENSG00000146966","darkgrey","0.01056"
"ENSG00000105928","1","cogdnotxad","rosmap","ENSG00000105928","ENSG00000105928","turquoise","1"
"ENSG00000136267","1","cogdnotxad","rosmap","ENSG00000136267","ENSG00000136267","darkgreen","0.9493"
"ENSG00000157680","1","cogdnotxad","rosmap","ENSG00000157680","ENSG00000157680","grey60","1"
"DKFZP434B0335","1","cogdnotxad","rosmap","DKFZP434B0335","DKFZP434B0335","void","1"
"DKFZp564N2472","1","cogdnotxad","rosmap","DKFZp564N2472","DKFZp564N2472","void","1"
"DKFZP564O0523","1","cogdnotxad","rosmap","DKFZP564O0523","DKFZP564O0523","void","1"
"ENSG00000091140","1","cogdnotxad","rosmap","ENSG00000091140","ENSG00000091140","plum1","2.509e-14"
"ENSG00000105880","1","cogdnotxad","rosmap","ENSG00000105880","ENSG00000105880","lavenderblush3","0.0507"
"ENSG00000006377","1","cogdnotxad","rosmap","ENSG00000006377","ENSG00000006377","lavenderblush3","0.0507"
"ENSG00000135164","1","cogdnotxad","rosmap","ENSG00000135164","ENSG00000135164","darkslateblue","0.9963"
"ENSG00000105877","1","cogdnotxad","rosmap","ENSG00000105877","ENSG00000105877","void","1"
"ENSG00000105993","1","cogdnotxad","rosmap","ENSG00000105993","ENSG00000105993","plum2","0.003351"
"ENSG00000128590","1","cogdnotxad","rosmap","ENSG00000128590","ENSG00000128590","sienna3","0.005939"
"ENSG00000105821","1","cogdnotxad","rosmap","ENSG00000105821","ENSG00000105821","darkred","1"
"ENSG00000176410","1","cogdnotxad","rosmap","ENSG00000176410","ENSG00000176410","lightgreen","0.8457"
"ENSG00000128512","1","cogdnotxad","rosmap","ENSG00000128512","ENSG00000128512","greenyellow","0.2597"
"ENSG00000130226","1","cogdnotxad","rosmap","ENSG00000130226","ENSG00000130226","darkgreen","0.9493"
"ENSG00000173852","1","cogdnotxad","rosmap","ENSG00000173852","ENSG00000173852","plum1","2.509e-14"
"ENSG00000091073","1","cogdnotxad","rosmap","ENSG00000091073","ENSG00000091073","yellow","0.9861"
"ENSG00000105865","1","cogdnotxad","rosmap","ENSG00000105865","ENSG00000105865","blue","0.9971"
"ENSG00000158560","1","cogdnotxad","rosmap","ENSG00000158560","ENSG00000158560","plum1","2.509e-14"
"ECOP","1","cogdnotxad","rosmap","ECOP","ECOP","void","1"
"ENSG00000122547","1","cogdnotxad","rosmap","ENSG00000122547","ENSG00000122547","paleturquoise","1"
"ENSG00000146648","1","cogdnotxad","rosmap","ENSG00000146648","ENSG00000146648","ivory","5.414e-07"
"ENSG00000086232","1","cogdnotxad","rosmap","ENSG00000086232","ENSG00000086232","royalblue","0.0004978"
"ENSG00000106263","1","cogdnotxad","rosmap","ENSG00000106263","ENSG00000106263","lightsteelblue1","0.02599"
"ENSG00000106682","1","cogdnotxad","rosmap","ENSG00000106682","ENSG00000106682","midnightblue","0.054"
"ENSG00000225968","1","cogdnotxad","rosmap","ENSG00000225968","ENSG00000225968","lavenderblush3","0.0507"
"ENSG00000155849","1","cogdnotxad","rosmap","ENSG00000155849","ENSG00000155849","darkolivegreen","0.09873"
"ENSG00000049540","1","cogdnotxad","rosmap","ENSG00000049540","ENSG00000049540","darkslateblue","0.9963"
"EMID2","1","cogdnotxad","rosmap","EMID2","EMID2","void","1"
"ENSG00000164778","1","cogdnotxad","rosmap","ENSG00000164778","ENSG00000164778","void","1"
"ENSG00000086289","1","cogdnotxad","rosmap","ENSG00000086289","ENSG00000086289","thistle1","0.003231"
"ENSG00000146904","1","cogdnotxad","rosmap","ENSG00000146904","ENSG00000146904","void","1"
"ENSG00000196411","1","cogdnotxad","rosmap","ENSG00000196411","ENSG00000196411","maroon","1.937e-05"
"ENSG00000260195","1","cogdnotxad","rosmap","ENSG00000260195","ENSG00000260195","void","1"
"ENSG00000130427","1","cogdnotxad","rosmap","ENSG00000130427","ENSG00000130427","void","1"
"ENSG00000006468","1","cogdnotxad","rosmap","ENSG00000006468","ENSG00000006468","violet","0.322"
"ENSG00000106038","1","cogdnotxad","rosmap","ENSG00000106038","ENSG00000106038","void","1"
"ENSG00000131558","1","cogdnotxad","rosmap","ENSG00000131558","ENSG00000131558","lightsteelblue1","0.02599"
"ENSG00000106462","1","cogdnotxad","rosmap","ENSG00000106462","ENSG00000106462","maroon","1.937e-05"
"ENSG00000198420","1","cogdnotxad","rosmap","ENSG00000198420","ENSG00000198420","thistle1","0.003231"
"ENSG00000170379","1","cogdnotxad","rosmap","ENSG00000170379","ENSG00000170379","black","2.599e-11"
"ENSG00000122591","1","cogdnotxad","rosmap","ENSG00000122591","ENSG00000122591","pink","4.708e-05"
"ENSG00000159784","1","cogdnotxad","rosmap","ENSG00000159784","ENSG00000159784","salmon","2.443e-07"
"ENSG00000234545","1","cogdnotxad","rosmap","ENSG00000234545","ENSG00000234545","darkred","1"
"ENSG00000177706","1","cogdnotxad","rosmap","ENSG00000177706","ENSG00000177706","black","2.599e-11"
"ENSG00000196937","1","cogdnotxad","rosmap","ENSG00000196937","ENSG00000196937","plum1","2.509e-14"
"FAM40B","1","cogdnotxad","rosmap","FAM40B","FAM40B","void","1"
"FAM62B","1","cogdnotxad","rosmap","FAM62B","FAM62B","void","1"
"ENSG00000135248","1","cogdnotxad","rosmap","ENSG00000135248","ENSG00000135248","void","1"
"ENSG00000205085","1","cogdnotxad","rosmap","ENSG00000205085","ENSG00000205085","honeydew1","1"
"ENSG00000164896","1","cogdnotxad","rosmap","ENSG00000164896","ENSG00000164896","brown4","0.5351"
"ENSG00000161040","1","cogdnotxad","rosmap","ENSG00000161040","ENSG00000161040","greenyellow","0.2597"
"ENSG00000155034","1","cogdnotxad","rosmap","ENSG00000155034","ENSG00000155034","red","0.004044"
"ENSG00000106336","1","cogdnotxad","rosmap","ENSG00000106336","ENSG00000106336","turquoise","1"
"ENSG00000146618","1","cogdnotxad","rosmap","ENSG00000146618","ENSG00000146618","void","1"
"ENSG00000128610","1","cogdnotxad","rosmap","ENSG00000128610","ENSG00000128610","void","1"
"ENSG00000127951","1","cogdnotxad","rosmap","ENSG00000127951","ENSG00000127951","tan","7.401e-07"
"ENSG00000132436","1","cogdnotxad","rosmap","ENSG00000132436","ENSG00000132436","darkslateblue","0.9963"
"ENSG00000214253","1","cogdnotxad","rosmap","ENSG00000214253","ENSG00000214253","turquoise","1"
"ENSG00000106080","1","cogdnotxad","rosmap","ENSG00000106080","ENSG00000106080","darkturquoise","0.3335"
"ENSG00000077800","1","cogdnotxad","rosmap","ENSG00000077800","ENSG00000077800","void","1"
"ENSG00000122642","1","cogdnotxad","rosmap","ENSG00000122642","ENSG00000122642","salmon4","9.573e-06"
"FLJ20323","1","cogdnotxad","rosmap","FLJ20323","FLJ20323","void","1"
"FLJ21062","1","cogdnotxad","rosmap","FLJ21062","FLJ21062","void","1"
"FLJ21075","1","cogdnotxad","rosmap","FLJ21075","FLJ21075","void","1"
"FLJ22374","1","cogdnotxad","rosmap","FLJ22374","FLJ22374","void","1"
"FLJ23834","1","cogdnotxad","rosmap","FLJ23834","FLJ23834","void","1"
"FLJ25778","1","cogdnotxad","rosmap","FLJ25778","FLJ25778","void","1"
"FLJ36031","1","cogdnotxad","rosmap","FLJ36031","FLJ36031","void","1"
"FLJ37078","1","cogdnotxad","rosmap","FLJ37078","FLJ37078","void","1"
"FLJ43692","1","cogdnotxad","rosmap","FLJ43692","FLJ43692","void","1"
"ENSG00000128591","1","cogdnotxad","rosmap","ENSG00000128591","ENSG00000128591","purple","0.09035"
"ENSG00000164916","1","cogdnotxad","rosmap","ENSG00000164916","ENSG00000164916","yellow","0.9861"
"ENSG00000128573","1","cogdnotxad","rosmap","ENSG00000128573","ENSG00000128573","green","0.003341"
"ENSG00000075618","1","cogdnotxad","rosmap","ENSG00000075618","ENSG00000075618","purple","0.09035"
"ENSG00000106328","1","cogdnotxad","rosmap","ENSG00000106328","ENSG00000106328","void","1"
"ENSG00000122687","1","cogdnotxad","rosmap","ENSG00000122687","ENSG00000122687","violet","0.322"
"ENSG00000157240","1","cogdnotxad","rosmap","ENSG00000157240","ENSG00000157240","white","0.3026"
"ENSG00000188763","1","cogdnotxad","rosmap","ENSG00000188763","ENSG00000188763","white","0.3026"
"ENSG00000197093","1","cogdnotxad","rosmap","ENSG00000197093","ENSG00000197093","tan","7.401e-07"
"ENSG00000178234","1","cogdnotxad","rosmap","ENSG00000178234","ENSG00000178234","thistle2","0.9925"
"ENSG00000106648","1","cogdnotxad","rosmap","ENSG00000106648","ENSG00000106648","darkorange","0.7711"
"ENSG00000106105","1","cogdnotxad","rosmap","ENSG00000106105","ENSG00000106105","darkolivegreen","0.09873"
"ENSG00000157259","1","cogdnotxad","rosmap","ENSG00000157259","ENSG00000157259","thistle2","0.9925"
"ENSG00000239521","1","cogdnotxad","rosmap","ENSG00000239521","ENSG00000239521","turquoise","1"
"ENSG00000146729","1","cogdnotxad","rosmap","ENSG00000146729","ENSG00000146729","royalblue","0.0004978"
"ENSG00000164900","1","cogdnotxad","rosmap","ENSG00000164900","ENSG00000164900","void","1"
"ENSG00000179562","1","cogdnotxad","rosmap","ENSG00000179562","ENSG00000179562","red","0.004044"
"ENSG00000106633","1","cogdnotxad","rosmap","ENSG00000106633","ENSG00000106633","floralwhite","0.6928"
"ENSG00000106128","1","cogdnotxad","rosmap","ENSG00000106128","ENSG00000106128","void","1"
"ENSG00000146830","1","cogdnotxad","rosmap","ENSG00000146830","ENSG00000146830","orange","0.9852"
"ENSG00000213203","1","cogdnotxad","rosmap","ENSG00000213203","ENSG00000213203","skyblue","3.291e-06"
"ENSG00000106560","1","cogdnotxad","rosmap","ENSG00000106560","ENSG00000106560","tan","7.401e-07"
"ENSG00000133574","1","cogdnotxad","rosmap","ENSG00000133574","ENSG00000133574","maroon","1.937e-05"
"ENSG00000196329","1","cogdnotxad","rosmap","ENSG00000196329","ENSG00000196329","maroon","1.937e-05"
"ENSG00000133561","1","cogdnotxad","rosmap","ENSG00000133561","ENSG00000133561","skyblue","3.291e-06"
"ENSG00000179144","1","cogdnotxad","rosmap","ENSG00000179144","ENSG00000179144","maroon","1.937e-05"
"ENSG00000171115","1","cogdnotxad","rosmap","ENSG00000171115","ENSG00000171115","maroon","1.937e-05"
"ENSG00000176402","1","cogdnotxad","rosmap","ENSG00000176402","ENSG00000176402","void","1"
"ENSG00000106415","1","cogdnotxad","rosmap","ENSG00000106415","ENSG00000106415","green","0.003341"
"ENSG00000106571","1","cogdnotxad","rosmap","ENSG00000106571","ENSG00000106571","ivory","5.414e-07"
"ENSG00000146535","1","cogdnotxad","rosmap","ENSG00000146535","ENSG00000146535","sienna3","0.005939"
"ENSG00000127955","1","cogdnotxad","rosmap","ENSG00000127955","ENSG00000127955","pink","4.708e-05"
"ENSG00000214415","1","cogdnotxad","rosmap","ENSG00000214415","ENSG00000214415","void","1"
"ENSG00000172354","1","cogdnotxad","rosmap","ENSG00000172354","ENSG00000172354","navajowhite2","0.9996"
"ENSG00000127920","1","cogdnotxad","rosmap","ENSG00000127920","ENSG00000127920","skyblue","3.291e-06"
"ENSG00000127928","1","cogdnotxad","rosmap","ENSG00000127928","ENSG00000127928","void","1"
"ENSG00000213420","1","cogdnotxad","rosmap","ENSG00000213420","ENSG00000213420","pink","4.708e-05"
"ENSG00000164850","1","cogdnotxad","rosmap","ENSG00000164850","ENSG00000164850","skyblue","3.291e-06"
"ENSG00000136235","1","cogdnotxad","rosmap","ENSG00000136235","ENSG00000136235","plum2","0.003351"
"ENSG00000187037","1","cogdnotxad","rosmap","ENSG00000187037","ENSG00000187037","void","1"
"ENSG00000164849","1","cogdnotxad","rosmap","ENSG00000164849","ENSG00000164849","floralwhite","0.6928"
"ENSG00000172209","1","cogdnotxad","rosmap","ENSG00000172209","ENSG00000172209","thistle1","0.003231"
"ENSG00000170775","1","cogdnotxad","rosmap","ENSG00000170775","ENSG00000170775","purple","0.09035"
"ENSG00000164604","1","cogdnotxad","rosmap","ENSG00000164604","ENSG00000164604","skyblue","3.291e-06"
"ENSG00000106070","1","cogdnotxad","rosmap","ENSG00000106070","ENSG00000106070","yellow","0.9861"
"ENSG00000236734","1","cogdnotxad","rosmap","ENSG00000236734","ENSG00000236734","void","1"
"ENSG00000198822","1","cogdnotxad","rosmap","ENSG00000198822","ENSG00000198822","purple","0.09035"
"ENSG00000179603","1","cogdnotxad","rosmap","ENSG00000179603","ENSG00000179603","darkmagenta","0.1144"
"ENSG00000197448","1","cogdnotxad","rosmap","ENSG00000197448","ENSG00000197448","royalblue","0.0004978"
"ENSG00000077809","1","cogdnotxad","rosmap","ENSG00000077809","ENSG00000077809","pink","4.708e-05"
"ENSG00000006704","1","cogdnotxad","rosmap","ENSG00000006704","ENSG00000006704","floralwhite","0.6928"
"ENSG00000105793","1","cogdnotxad","rosmap","ENSG00000105793","ENSG00000105793","darkturquoise","0.3335"
"ENSG00000169919","1","cogdnotxad","rosmap","ENSG00000169919","ENSG00000169919","orange","0.9852"
"ENSG00000105968","1","cogdnotxad","rosmap","ENSG00000105968","ENSG00000105968","salmon","2.443e-07"
"ENSG00000105856","1","cogdnotxad","rosmap","ENSG00000105856","ENSG00000105856","pink","4.708e-05"
"ENSG00000048052","1","cogdnotxad","rosmap","ENSG00000048052","ENSG00000048052","lavenderblush3","0.0507"
"ENSG00000164818","1","cogdnotxad","rosmap","ENSG00000164818","ENSG00000164818","darkorange","0.7711"
"ENSG00000002746","1","cogdnotxad","rosmap","ENSG00000002746","ENSG00000002746","greenyellow","0.2597"
"ENSG00000188175","1","cogdnotxad","rosmap","ENSG00000188175","ENSG00000188175","void","1"
"ENSG00000122557","1","cogdnotxad","rosmap","ENSG00000122557","ENSG00000122557","darkturquoise","0.3335"
"ENSG00000019991","1","cogdnotxad","rosmap","ENSG00000019991","ENSG00000019991","magenta","1.356e-05"
"ENSG00000106049","1","cogdnotxad","rosmap","ENSG00000106049","ENSG00000106049","ivory","5.414e-07"
"HIG2","1","cogdnotxad","rosmap","HIG2","HIG2","void","1"
"ENSG00000127946","1","cogdnotxad","rosmap","ENSG00000127946","ENSG00000127946","pink","4.708e-05"
"ENSG00000064393","1","cogdnotxad","rosmap","ENSG00000064393","ENSG00000064393","darkgrey","0.01056"
"ENSG00000122566","1","cogdnotxad","rosmap","ENSG00000122566","ENSG00000122566","yellow","0.9861"
"ENSG00000105991","1","cogdnotxad","rosmap","ENSG00000105991","ENSG00000105991","void","1"
"ENSG00000253293","1","cogdnotxad","rosmap","ENSG00000253293","ENSG00000253293","void","1"
"ENSG00000005073","1","cogdnotxad","rosmap","ENSG00000005073","ENSG00000005073","void","1"
"ENSG00000106031","1","cogdnotxad","rosmap","ENSG00000106031","ENSG00000106031","void","1"
"ENSG00000105996","1","cogdnotxad","rosmap","ENSG00000105996","ENSG00000105996","void","1"
"ENSG00000105997","1","cogdnotxad","rosmap","ENSG00000105997","ENSG00000105997","void","1"
"ENSG00000197576","1","cogdnotxad","rosmap","ENSG00000197576","ENSG00000197576","void","1"
"ENSG00000106004","1","cogdnotxad","rosmap","ENSG00000106004","ENSG00000106004","void","1"
"ENSG00000106006","1","cogdnotxad","rosmap","ENSG00000106006","ENSG00000106006","void","1"
"ENSG00000122592","1","cogdnotxad","rosmap","ENSG00000122592","ENSG00000122592","void","1"
"ENSG00000078399","1","cogdnotxad","rosmap","ENSG00000078399","ENSG00000078399","void","1"
"HRBL","1","cogdnotxad","rosmap","HRBL","HRBL","void","1"
"ENSG00000106211","1","cogdnotxad","rosmap","ENSG00000106211","ENSG00000106211","plum2","0.003351"
"ENSG00000157219","1","cogdnotxad","rosmap","ENSG00000157219","ENSG00000157219","midnightblue","0.054"
"ENSG00000136273","1","cogdnotxad","rosmap","ENSG00000136273","ENSG00000136273","yellow","0.9861"
"ENSG00000106302","1","cogdnotxad","rosmap","ENSG00000106302","ENSG00000106302","void","1"
"ENSG00000003147","1","cogdnotxad","rosmap","ENSG00000003147","ENSG00000003147","blue","0.9971"
"ENSG00000006652","1","cogdnotxad","rosmap","ENSG00000006652","ENSG00000006652","sienna3","0.005939"
"ENSG00000136231","1","cogdnotxad","rosmap","ENSG00000136231","ENSG00000136231","void","1"
"ENSG00000146678","1","cogdnotxad","rosmap","ENSG00000146678","ENSG00000146678","void","1"
"ENSG00000146674","1","cogdnotxad","rosmap","ENSG00000146674","ENSG00000146674","floralwhite","0.6928"
"ENSG00000185811","1","cogdnotxad","rosmap","ENSG00000185811","ENSG00000185811","tan","7.401e-07"
"ENSG00000136244","1","cogdnotxad","rosmap","ENSG00000136244","ENSG00000136244","black","2.599e-11"
"ENSG00000184903","1","cogdnotxad","rosmap","ENSG00000184903","ENSG00000184903","navajowhite2","0.9996"
"ENSG00000106348","1","cogdnotxad","rosmap","ENSG00000106348","ENSG00000106348","red","0.004044"
"ENSG00000071243","1","cogdnotxad","rosmap","ENSG00000071243","ENSG00000071243","thistle2","0.9925"
"ENSG00000122641","1","cogdnotxad","rosmap","ENSG00000122641","ENSG00000122641","darkolivegreen","0.09873"
"ENSG00000241644","1","cogdnotxad","rosmap","ENSG00000241644","ENSG00000241644","grey60","1"
"ENSG00000186480","1","cogdnotxad","rosmap","ENSG00000186480","ENSG00000186480","palevioletred3","0.172"
"ENSG00000164880","1","cogdnotxad","rosmap","ENSG00000164880","ENSG00000164880","orange","0.9852"
"ENSG00000106012","1","cogdnotxad","rosmap","ENSG00000106012","ENSG00000106012","red","0.004044"
"ENSG00000164675","1","cogdnotxad","rosmap","ENSG00000164675","ENSG00000164675","yellowgreen","0.6676"
"ENSG00000128604","1","cogdnotxad","rosmap","ENSG00000128604","ENSG00000128604","tan","7.401e-07"
"ENSG00000105855","1","cogdnotxad","rosmap","ENSG00000105855","ENSG00000105855","ivory","5.414e-07"
"ENSG00000153814","1","cogdnotxad","rosmap","ENSG00000153814","ENSG00000153814","plum1","2.509e-14"
"ENSG00000006459","1","cogdnotxad","rosmap","ENSG00000006459","ENSG00000006459","darkolivegreen","0.09873"
"JTV1","1","cogdnotxad","rosmap","JTV1","JTV1","void","1"
"ENSG00000170852","1","cogdnotxad","rosmap","ENSG00000170852","ENSG00000170852","salmon","2.443e-07"
"ENSG00000184408","1","cogdnotxad","rosmap","ENSG00000184408","ENSG00000184408","midnightblue","0.054"
"ENSG00000055118","1","cogdnotxad","rosmap","ENSG00000055118","ENSG00000055118","red","0.004044"
"ENSG00000243335","1","cogdnotxad","rosmap","ENSG00000243335","ENSG00000243335","darkslateblue","0.9963"
"ENSG00000136240","1","cogdnotxad","rosmap","ENSG00000136240","ENSG00000136240","magenta","1.356e-05"
"ENSG00000260040","1","cogdnotxad","rosmap","ENSG00000260040","ENSG00000260040","void","1"
"KIAA0241","1","cogdnotxad","rosmap","KIAA0241","KIAA0241","void","1"
"KIAA0265","1","cogdnotxad","rosmap","KIAA0265","KIAA0265","void","1"
"KIAA0415","1","cogdnotxad","rosmap","KIAA0415","KIAA0415","void","1"
"KIAA0644","1","cogdnotxad","rosmap","KIAA0644","KIAA0644","void","1"
"ENSG00000164542","1","cogdnotxad","rosmap","ENSG00000164542","ENSG00000164542","green","0.003341"
"ENSG00000257093","1","cogdnotxad","rosmap","ENSG00000257093","ENSG00000257093","salmon","2.443e-07"
"ENSG00000164659","1","cogdnotxad","rosmap","ENSG00000164659","ENSG00000164659","bisque4","0.8572"
"ENSG00000122778","1","cogdnotxad","rosmap","ENSG00000122778","ENSG00000122778","brown","1"
"ENSG00000122550","1","cogdnotxad","rosmap","ENSG00000122550","ENSG00000122550","thistle1","0.003231"
"ENSG00000188883","1","cogdnotxad","rosmap","ENSG00000188883","ENSG00000188883","void","1"
"ENSG00000133619","1","cogdnotxad","rosmap","ENSG00000133619","ENSG00000133619","orange","0.9852"
"ENSG00000001631","1","cogdnotxad","rosmap","ENSG00000001631","ENSG00000001631","darkturquoise","0.3335"
"ENSG00000091136","1","cogdnotxad","rosmap","ENSG00000091136","ENSG00000091136","turquoise","1"
"ENSG00000091128","1","cogdnotxad","rosmap","ENSG00000091128","ENSG00000091128","void","1"
"ENSG00000132434","1","cogdnotxad","rosmap","ENSG00000132434","ENSG00000132434","darkorange2","0.001981"
"ENSG00000086730","1","cogdnotxad","rosmap","ENSG00000086730","ENSG00000086730","tan","7.401e-07"
"ENSG00000174697","1","cogdnotxad","rosmap","ENSG00000174697","ENSG00000174697","void","1"
